question_id,answer
286,true
295,true
304,false
298,true
303,true
296,true
309,true
308,true
299,false
305,true
311,true
300,false
302,true
301,true
306,true
312,true
307,false
314,true
310,true
317,false
313,true
318,true
320,true
315,false
322,true
325,false
316,true
323,true
329,false
319,true
330,true
321,false
327,false
328,false
332,true
326,true
324,true
336,false
335,true
331,true
334,true
333,true
340,true
338,true
343,true
344,true
341,true
337,true
352,true
349,true
350,true
351,true
339,false
342,true
353,true
346,false
345,true
354,true
347,true
356,true
358,true
359,true
355,true
348,true
360,true
357,true
361,true
363,true
367,false
364,false
366,true
365,true
368,false
369,true
371,true
370,true
373,false
374,true
372,true
377,true
380,true
362,false
381,true
376,true
378,true
387,true
383,false
385,false
379,false
388,false
375,false
389,true
382,false
391,true
392,true
394,true
384,true
395,false
390,false
386,true
396,true
393,true
402,false
403,false
398,true
404,false
399,false
409,true
406,true
407,true
397,true
400,true
408,true
410,true
401,true
411,true
416,false
414,true
415,false
418,true
405,true
417,false
413,true
423,true
424,true
425,false
412,true
421,true
419,false
420,true
432,true
428,true
427,false
431,true
430,true
422,true
436,false
437,true
426,true
434,true
429,true
438,true
440,true
433,true
435,false
439,true
445,false
446,false
442,true
443,true
451,false
444,false
441,false
454,false
449,true
456,true
448,false
452,false
455,false
447,true
450,false
457,true
460,false
453,false
459,false
458,true
461,true
462,false
465,true
468,false
471,true
469,true
467,false
466,false
473,false
474,true
475,true
472,false
464,false
476,false
478,false
463,true
470,false
479,false
480,true
477,false
483,true
484,false
486,true
487,true
490,true
485,true
493,false
496,true
488,false
481,false
482,true
491,false
497,false
494,true
492,false
498,false
495,true
499,true
489,true
501,false
503,true
507,false
504,true
506,true
512,true
508,true
510,true
500,false
509,true
505,false
502,true
513,true
514,false
516,true
517,true
515,true
511,true
518,true
522,true
519,true
523,true
521,true
520,false
528,true
526,true
530,true
531,true
527,true
532,true
533,true
524,true
536,false
525,true
534,false
540,false
529,true
535,false
544,true
545,true
538,true
542,true
547,true
546,true
539,false
553,true
552,true
549,true
537,false
541,true
554,false
543,true
556,true
555,true
559,false
548,true
550,false
561,true
551,false
560,true
563,true
565,true
567,true
557,true
564,true
562,true
568,true
571,true
558,true
569,true
575,false
570,true
574,true
566,true
580,true
578,true
584,false
576,false
583,false
585,false
582,true
573,false
581,false
577,true
586,true
579,true
572,false
587,true
589,false
588,true
590,false
593,false
591,false
592,false
595,true
603,false
594,true
597,false
598,true
596,true
599,false
600,true
601,false
606,false
602,true
605,false
607,true
604,false
608,false
609,true
613,false
612,true
611,false
614,false
615,true
610,true
617,false
616,false
620,true
619,false
618,false
622,true
621,false
623,false
625,false
624,false
626,false
627,false
631,false
630,false
628,true
632,false
634,false
629,false
633,false
636,false
642,false
635,false
637,false
643,false
640,true
638,true
639,false
641,true
644,false
649,true
646,true
648,false
645,false
650,false
651,false
653,false
647,true
655,false
654,true
659,false
658,false
656,true
652,false
662,true
657,false
663,false
661,false
660,false
667,false
668,true
666,true
676,true
669,true
665,true
675,true
672,false
664,true
673,false
671,true
674,true
677,false
678,false
670,false
679,true
683,true
681,false
684,true
680,true
682,false
690,false
685,false
688,false
687,false
686,false
689,false
692,false
691,false
695,false
694,true
693,true
696,false
697,false
699,false
698,false
701,false
705,false
700,false
703,true
702,true
704,false
708,true
711,false
707,true
709,true
712,true
706,false
710,true
713,true
714,true
716,true
715,true
719,true
721,false
717,true
722,true
720,true
723,false
727,false
724,false
718,true
728,true
725,false
726,true
729,true
730,false
731,false
732,false
733,true
735,false
734,true
